"","tconst","averageRating"
"20043","tt2076826",4.6
"20044","tt2076844",7.9
"20045","tt2076850",6.1
"20046","tt2076897",6.6
"20047","tt2077677",6.4
"20048","tt2077703",6.6
"20049","tt2077721",7.1
"20050","tt2077747",7.3
"20051","tt2077772",4.4
"20052","tt2077833",5.8
"20053","tt2077851",6.8
"20054","tt2077886",8.9
"20055","tt2077908",7
"20056","tt2078523",5.9
"20057","tt2078552",6
"20058","tt2078586",7.3
"20059","tt2078599",7.4
"20060","tt2078613",2.9
"20061","tt2078667",6.6
"20062","tt2078686",7.2
"20063","tt2078718",5.3
"20064","tt2079512",6.2
"20065","tt2079566",8.1
"20066","tt2080374",7.2
"20067","tt2081194",4.3
"20068","tt2081260",7.6
"20069","tt2081274",5.2
"20070","tt2081311",5.6
"20071","tt2081374",4.2
"20072","tt2081437",5.9
"20073","tt2082152",4.5
"20074","tt2082155",7.1
"20075","tt2082156",4.1
"20076","tt2082180",7.8
"20077","tt2082197",8.1
"20078","tt2082221",7.1
"20079","tt2082232",5.9
"20080","tt2082262",5.7
"20081","tt2082410",5.2
"20082","tt2082415",5.7
"20083","tt2082496",7.2
"20084","tt2083141",7.1
"20085","tt2083231",5.2
"20086","tt2083355",6.7
"20087","tt2083379",5.6
"20088","tt2083383",6.8
"20089","tt2084093",5.6
"20090","tt2084098",6.9
"20091","tt2084773",6.7
"20092","tt2084934",4.9
"20093","tt2084953",7.4
"20094","tt2084957",6.5
"20095","tt2084970",8
"20096","tt2084977",7.2
"20097","tt2084989",6.7
"20098","tt2085002",6.5
"20099","tt2085741",6.8
"20100","tt2085765",6.8
"20101","tt2085783",8.2
"20102","tt2085787",6.6
"20103","tt2085865",7.2
"20104","tt2085888",6.5
"20105","tt2085910",6.2
"20106","tt2085930",5.9
"20107","tt2086799",5.6
"20108","tt2086830",6.7
"20109","tt2086953",6
"20110","tt2087850",5.3
"20111","tt2087878",7.2
"20112","tt2088003",5.4
"20113","tt2088714",7.6
"20114","tt2088745",7
"20115","tt2088754",7.3
"20116","tt2088832",5
"20117","tt2088865",7.2
"20118","tt2088869",6.1
"20119","tt2088871",5.5
"20120","tt2088883",7.5
"20121","tt2088893",6.4
"20122","tt2088903",5.6
"20123","tt2088919",6.2
"20124","tt2088923",2.7
"20125","tt2088962",5.4
"20126","tt2088974",5
"20127","tt2089750",5.4
"20128","tt2090463",7.6
"20129","tt2090465",6.1
"20130","tt2090488",5.2
"20131","tt2090582",6.8
"20132","tt2090629",3.5
"20133","tt2091235",7.5
"20134","tt2091256",6.2
"20135","tt2091295",6.9
"20136","tt2091318",6.7
"20137","tt2091325",4.5
"20138","tt2091327",4.4
"20139","tt2091343",5
"20140","tt2091383",7.6
"20141","tt2091384",6.6
"20142","tt2091398",7
"20143","tt2091427",6.2
"20144","tt2091473",6.6
"20145","tt2091476",6.7
"20146","tt2091478",5.1
"20147","tt2091880",5.4
"20148","tt2091885",3.9
"20149","tt2091935",6.3
"20150","tt2092011",6.3
"20151","tt2093099",4.1
"20152","tt2093100",7.5
"20153","tt2093109",7.2
"20154","tt2093153",7.2
"20155","tt2093270",5.9
"20156","tt2093944",4.6
"20157","tt2093977",5.7
"20158","tt2093990",6.5
"20159","tt2093991",6.4
"20160","tt2093995",6.4
"20161","tt2094018",6.5
"20162","tt2094034",5.8
"20163","tt2094064",7.2
"20164","tt2094155",5.5
"20165","tt2094762",4.8
"20166","tt2094766",5.8
"20167","tt2094767",5.8
"20168","tt2094872",5.3
"20169","tt2094877",6.4
"20170","tt2094883",5.5
"20171","tt2094890",6.3
"20172","tt2094898",4.3
"20173","tt2094920",6.4
"20174","tt2094949",7.6
"20175","tt2095004",4.2
"20176","tt2095008",3.1
"20177","tt2095568",4.4
"20178","tt2095649",5.7
"20179","tt2095657",6.7
"20180","tt2095684",5.5
"20181","tt2095713",5.2
"20182","tt2096672",5.6
"20183","tt2096673",8.2
"20184","tt2097298",7.4
"20185","tt2097307",6.1
"20186","tt2097331",6.1
"20187","tt2098627",4.4
"20188","tt2098628",6
"20189","tt2098781",5.9
"20190","tt2098791",5.8
"20191","tt2099556",5.7
"20192","tt2101314",7.1
"20193","tt2101341",6.5
"20194","tt2101383",5.7
"20195","tt2101441",5.3
"20196","tt2101473",7.2
"20197","tt2101507",4.3
"20198","tt2101569",7.1
"20199","tt2101570",5.8
"20200","tt2102396",6.5
"20201","tt2102496",4.4
"20202","tt2102499",6.5
"20203","tt2102502",5.1
"20204","tt2102508",7
"20205","tt2103171",6.4
"20206","tt2103217",6.1
"20207","tt2103254",4.9
"20208","tt2103264",6.5
"20209","tt2103267",6.2
"20210","tt2103281",7.6
"20211","tt2104080",6
"20212","tt2104837",4.7
"20213","tt2104852",6.7
"20214","tt2104994",8.1
"20215","tt2105044",5.8
"20216","tt2106284",6.9
"20217","tt2106321",6
"20218","tt2106331",6.1
"20219","tt2106361",5.8
"20220","tt2106383",7.3
"20221","tt2106420",5.8
"20222","tt2106476",8.3
"20223","tt2106529",5.8
"20224","tt2106537",5.7
"20225","tt2106550",6.1
"20226","tt2106577",2.3
"20227","tt2106651",6.3
"20228","tt2106670",5.8
"20229","tt2106671",7.3
"20230","tt2106675",3.1
"20231","tt2106739",5.9
"20232","tt2106741",6.6
"20233","tt2106744",6.7
"20234","tt2107648",5.6
"20235","tt2107814",5.8
"20236","tt2107835",6.4
"20237","tt2107851",7.3
"20238","tt2107861",5.4
"20239","tt2109106",6.1
"20240","tt2109127",2.8
"20241","tt2109141",4.9
"20242","tt2109184",4.6
"20243","tt2109208",5.9
"20244","tt2109248",5.7
"20245","tt2111392",5.2
"20246","tt2111478",8.1
"20247","tt2112096",5.4
"20248","tt2112124",6
"20249","tt2112129",6.5
"20250","tt2112131",4.9
"20251","tt2112152",7
"20252","tt2112206",6.9
"20253","tt2112210",6.1
"20254","tt2112277",4.6
"20255","tt2112287",5.6
"20256","tt2112293",6.5
"20257","tt2112331",4.7
"20258","tt2112868",7.8
"20259","tt2113075",7.5
"20260","tt2113090",7.3
"20261","tt2113113",7.5
"20262","tt2113636",5.8
"20263","tt2113644",6.4
"20264","tt2113659",6.5
"20265","tt2113681",7.1
"20266","tt2113683",7.5
"20267","tt2113768",7.5
"20268","tt2113792",3.8
"20269","tt2113809",6
"20270","tt2113820",6.6
"20271","tt2113822",6.9
"20272","tt2114358",6.4
"20273","tt2114375",8
"20274","tt2114398",6.7
"20275","tt2114461",4.3
"20276","tt2114490",6.9
"20277","tt2114510",6.2
"20278","tt2115295",6.3
"20279","tt2115420",6.6
"20280","tt2115426",6.8
"20281","tt2116974",6.6
"20282","tt2117825",6.5
"20283","tt2117946",7.2
"20284","tt2118009",2.4
"20285","tt2118624",6.6
"20286","tt2118701",6.3
"20287","tt2118702",6.9
"20288","tt2118775",5.6
"20289","tt2119463",7.8
"20290","tt2119474",4.9
"20291","tt2119532",8.2
"20292","tt2120025",3.9
"20293","tt2120088",5.9
"20294","tt2120120",5.6
"20295","tt2120152",7.6
"20296","tt2120160",6.6
"20297","tt2120779",8.1
"20298","tt2120832",5.8
"20299","tt2121377",5.2
"20300","tt2121382",7.3
"20301","tt2122313",5.9
"20302","tt2122355",4
"20303","tt2122424",4.3
"20304","tt2122518",6.6
"20305","tt2123146",5.7
"20306","tt2123170",2.2
"20307","tt2123884",5.5
"20308","tt2123996",6.3
"20309","tt2124074",5.8
"20310","tt2124096",6.4
"20311","tt2124186",6.5
"20312","tt2124787",4.7
"20313","tt2124803",7.6
"20314","tt2124829",6.2
"20315","tt2124908",7.4
"20316","tt2124998",7.2
"20317","tt2125423",8
"20318","tt2125425",6.8
"20319","tt2125427",7.2
"20320","tt2125435",7.3
"20321","tt2125439",6.6
"20322","tt2125467",7.6
"20323","tt2125490",6.5
"20324","tt2125500",7
"20325","tt2125501",7.4
"20326","tt2125608",8.2
"20327","tt2125653",7.9
"20328","tt2125666",7.1
"20329","tt2125685",4.1
"20330","tt2125698",6.1
"20331","tt2126235",5.7
"20332","tt2126355",6.1
"20333","tt2126362",5.7
"20334","tt2126403",7.3
"20335","tt2129887",6.3
"20336","tt2129928",8.1
"20337","tt2129930",7.8
"20338","tt2130033",6.6
"20339","tt2130114",7.6
"20340","tt2130242",5.8
"20341","tt2130270",6.3
"20342","tt2130282",6.9
"20343","tt2130321",7.9
"20344","tt2131523",6.7
"20345","tt2131532",6.4
"20346","tt2131541",6.3
"20347","tt2131674",7.8
"20348","tt2131698",6.6
"20349","tt2132285",5.6
"20350","tt2132324",6.5
"20351","tt2132374",6.3
"20352","tt2132405",7
"20353","tt2133196",6.9
"20354","tt2133239",6
"20355","tt2133298",5.3
"20356","tt2133333",4.5
"20357","tt2134092",7.3
"20358","tt2134170",4.7
"20359","tt2136914",6.8
"20360","tt2137241",5
"20361","tt2137351",7.3
"20362","tt2137359",3.8
"20363","tt2137376",4.9
"20364","tt2137916",8.3
"20365","tt2139555",6
"20366","tt2139843",6.8
"20367","tt2139855",5.8
"20368","tt2139919",6.6
"20369","tt2140037",5.9
"20370","tt2140203",8.2
"20371","tt2140373",7.5
"20372","tt2140379",6.5
"20373","tt2140423",3.2
"20374","tt2140429",4.7
"20375","tt2140465",7.7
"20376","tt2140479",7.4
"20377","tt2140577",6.3
"20378","tt2140619",6.4
"20379","tt2140671",5
"20380","tt2141739",7.1
"20381","tt2141751",6.4
"20382","tt2141773",5.4
"20383","tt2141777",4.8
"20384","tt2141789",6.3
"20385","tt2142055",7.1
"20386","tt2142889",7.3
"20387","tt2142955",6.6
"20388","tt2144007",3.8
"20389","tt2144017",7.3
"20390","tt2145540",7.1
"20391","tt2145637",4.7
"20392","tt2145778",8.6
"20393","tt2145829",4.7
"20394","tt2145849",5.4
"20395","tt2145909",5.2
"20396","tt2146038",5.6
"20397","tt2146688",7.5
"20398","tt2146834",4.3
"20399","tt2146960",8.3
"20400","tt2147048",5.4
"20401","tt2147199",6.5
"20402","tt2147225",5.5
"20403","tt2147319",6.4
"20404","tt2147365",2.6
"20405","tt2147459",4.9
"20406","tt2147484",6.8
"20407","tt2147521",4.6
"20408","tt2147550",6.7
"20409","tt2147597",4.2
"20410","tt2148554",6.4
"20411","tt2149137",2.3
"20412","tt2149360",5.9
"20413","tt2150139",4.8
"20414","tt2150209",8.1
"20415","tt2150332",6.5
"20416","tt2150511",4.2
"20417","tt2150543",6.9
"20418","tt2151633",3.9
"20419","tt2151863",6.3
"20420","tt2151915",7.7
"20421","tt2151988",7.3
"20422","tt2152198",7.6
"20423","tt2152896",7.9
"20424","tt2153963",7.3
"20425","tt2155337",7.4
"20426","tt2155391",4.8
"20427","tt2156825",5.7
"20428","tt2158649",6.7
"20429","tt2160163",5.8
"20430","tt2164862",7.4
"20431","tt2165236",6.4
"20432","tt2165735",7
"20433","tt2165765",5.1
"20434","tt2165859",5.5
"20435","tt2166143",5.2
"20436","tt2166214",4.4
"20437","tt2166285",5.8
"20438","tt2166616",6
"20439","tt2166880",3
"20440","tt2166934",4.4
"20441","tt2171815",6.7
"20442","tt2171867",5.2
"20443","tt2171875",6.1
"20444","tt2171902",7.1
"20445","tt2171993",6.5
"20446","tt2172061",6
"20447","tt2172071",5.5
"20448","tt2172095",4.4
"20449","tt2172554",7.3
"20450","tt2172584",6.2
"20451","tt2172934",6.2
"20452","tt2172935",7.2
"20453","tt2172985",6.3
"20454","tt2173024",6.4
"20455","tt2173264",6.7
"20456","tt2173366",5.6
"20457","tt2174750",7.2
"20458","tt2174896",6.9
"20459","tt2175565",4.3
"20460","tt2175669",4.7
"20461","tt2175671",2.3
"20462","tt2175672",7.6
"20463","tt2175828",6.5
"20464","tt2175928",7.9
"20465","tt2176013",6.8
"20466","tt2176228",7.5
"20467","tt2176504",6.1
"20468","tt2176722",3.7
"20469","tt2176786",6.5
"20470","tt2177180",6.9
"20471","tt2177509",6.4
"20472","tt2177511",7.3
"20473","tt2177771",6.1
"20474","tt2177827",6.8
"20475","tt2177843",7.3
"20476","tt2178256",7.3
"20477","tt2178470",7
"20478","tt2178929",7.1
"20479","tt2178935",6.4
"20480","tt2255787",6.4
"20481","tt2255934",4.4
"20482","tt2256741",4.2
"20483","tt2256749",4.7
"20484","tt2256858",5.2
"20485","tt2257602",7.4
"20486","tt2258233",5.5
"20487","tt2258239",6.4
"20488","tt2258281",7.6
"20489","tt2258285",5.6
"20490","tt2258337",7.8
"20491","tt2258345",6.2
"20492","tt2258465",7
"20493","tt2258513",7
"20494","tt2258565",5.5
"20495","tt2258685",7.6
"20496","tt2258713",6.6
"20497","tt2258858",7.6
"20498","tt2259122",6
"20499","tt2259306",7.4
"20500","tt2260052",7.8
"20501","tt2260850",7.3
"20502","tt2261247",7.5
"20503","tt2261287",6.8
"20504","tt2261331",6.4
"20505","tt2261389",6
"20506","tt2261434",6.3
"20507","tt2261505",5
"20508","tt2261542",6.1
"20509","tt2261629",6.4
"20510","tt2261719",5.2
"20511","tt2261749",7.3
"20512","tt2262010",7.1
"20513","tt2262161",6.4
"20514","tt2262227",7.3
"20515","tt2262270",6.3
"20516","tt2262315",6.3
"20517","tt2262345",7.3
"20518","tt2262518",5.4
"20519","tt2263058",7.6
"20520","tt2263210",5.9
"20521","tt2263814",4.5
"20522","tt2263944",7.2
"20523","tt2265050",6
"20524","tt2265080",7.2
"20525","tt2265171",8
"20526","tt2265179",8.3
"20527","tt2265398",6.1
"20528","tt2265534",5.7
"20529","tt2265567",7.6
"20530","tt2266781",6.7
"20531","tt2267454",2.7
"20532","tt2274570",5.7
"20533","tt2274604",6.5
"20534","tt2275656",4.1
"20535","tt2275813",7.2
"20536","tt2275861",5.7
"20537","tt2275946",6.7
"20538","tt2276000",8.1
"20539","tt2276069",6.1
"20540","tt2276480",6.3
"20541","tt2276778",5.2
"20542","tt2277106",7.8
"20543","tt2277860",7.3
"20544","tt2277946",7.5
"20545","tt2278284",6
"20546","tt2278388",8.1
"20547","tt2278392",7.1
"20548","tt2278870",3.8
"20549","tt2278871",7.8
"20550","tt2278988",5.9
"20551","tt2279313",6.9
"20552","tt2279314",5.8
"20553","tt2279339",5.7
"20554","tt2279353",6.8
"20555","tt2279373",6
"20556","tt2279786",7.5
"20557","tt2279922",5.6
"20558","tt2280964",5.8
"20559","tt2281065",6.3
"20560","tt2281095",6.9
"20561","tt2281159",5.3
"20562","tt2281201",7.5
"20563","tt2281239",7.7
"20564","tt2281267",7.3
"20565","tt2281345",6.7
"20566","tt2281365",7.3
"20567","tt2281425",5.5
"20568","tt2281587",6.4
"20569","tt2281591",7.3
"20570","tt2282016",5.7
"20571","tt2282662",6.7
"20572","tt2282697",7.9
"20573","tt2282849",5.4
"20574","tt2282917",5.7
"20575","tt2282973",6.3
"20576","tt2282989",5.5
"20577","tt2283748",8.2
"20578","tt2285557",7.7
"20579","tt2286630",7.4
"20580","tt2286988",5.9
"20581","tt2286990",6.2
"20582","tt2287170",6.8
"20583","tt2287655",6
"20584","tt2287675",5.7
"20585","tt2287699",6.6
"20586","tt2287715",6.2
"20587","tt2288005",5.7
"20588","tt2288121",5
"20589","tt2289538",6.4
"20590","tt2289920",7.3
"20591","tt2290065",6
"20592","tt2290113",6.9
"20593","tt2290151",7.1
"20594","tt2290553",5.4
"20595","tt2290567",6.9
"20596","tt2290645",6.4
"20597","tt2292182",2.4
"20598","tt2292196",5.1
"20599","tt2292576",8.4
"20600","tt2292625",6.9
"20601","tt2292676",6.6
"20602","tt2292903",5.3
"20603","tt2292955",7.9
"20604","tt2292959",3.9
"20605","tt2293138",5.8
"20606","tt2293640",6.4
"20607","tt2293750",4.7
"20608","tt2294449",7
"20609","tt2294473",6.7
"20610","tt2294619",4.8
"20611","tt2294629",7.5
"20612","tt2294677",6.7
"20613","tt2294679",6.1
"20614","tt2294729",5.4
"20615","tt2294819",8.7
"20616","tt2294916",7.2
"20617","tt2294965",6.3
"20618","tt2295196",6.4
"20619","tt2295722",5.8
"20620","tt2295750",5.5
"20621","tt2296404",6.2
"20622","tt2296697",5.7
"20623","tt2296709",5.8
"20624","tt2296747",6.6
"20625","tt2296857",6.3
"20626","tt2296935",5.1
"20627","tt2297031",7.8
"20628","tt2297063",5.8
"20629","tt2297108",4
"20630","tt2297164",5.9
"20631","tt2298304",6.6
"20632","tt2298384",6.4
"20633","tt2298394",3.8
"20634","tt2298416",6.7
"20635","tt2298820",7
"20636","tt2299206",5.4
"20637","tt2299471",7.1
"20638","tt2299792",5.5
"20639","tt2299842",7.2
"20640","tt2300975",5.4
"20641","tt2301155",5.9
"20642","tt2301592",7.5
"20643","tt2301900",4.3
"20644","tt2302334",6.4
"20645","tt2302531",6.2
"20646","tt2302601",4
"20647","tt2302739",7
"20648","tt2302755",6.5
"20649","tt2302966",7.4
"20650","tt2302969",4.7
"20651","tt2303110",2.4
"20652","tt2303112",5.6
"20653","tt2304426",7.3
"20654","tt2304459",6.4
"20655","tt2304583",6.1
"20656","tt2304655",7.1
"20657","tt2304771",7.1
"20658","tt2304915",7.2
"20659","tt2304933",5.2
"20660","tt2304953",5.7
"20661","tt2305051",7.1
"20662","tt2306687",7.2
"20663","tt2306745",7.8
"20664","tt2306783",6.4
"20665","tt2307002",6.7
"20666","tt2308260",5.7
"20667","tt2308725",6.7
"20668","tt2308773",6.6
"20669","tt2308860",6.4
"20670","tt2308971",7.8
"20671","tt2309021",5.9
"20672","tt2309224",6.8
"20673","tt2309260",4.2
"20674","tt2309764",5.7
"20675","tt2309788",7.6
"20676","tt2309961",6.3
"20677","tt2309987",5.3
"20678","tt2310109",6
"20679","tt2310157",7.4
"20680","tt2310332",7.4
"20681","tt2310792",6.7
"20682","tt2310800",6.7
"20683","tt2311182",5.7
"20684","tt2311348",6.5
"20685","tt2311948",5.7
"20686","tt2312184",6.5
"20687","tt2312262",6.9
"20688","tt2312390",6.9
"20689","tt2312602",6.2
"20690","tt2312718",6.5
"20691","tt2312890",5.8
"20692","tt2313189",4.8
"20693","tt2313306",7.2
"20694","tt2313896",6.2
"20695","tt2314036",5.4
"20696","tt2314824",4.4
"20697","tt2314886",4.2
"20698","tt2315152",7.4
"20699","tt2315200",6.7
"20700","tt2315226",6.9
"20701","tt2315236",4.7
"20702","tt2315558",6.2
"20703","tt2315582",6.2
"20704","tt2315628",6.4
"20705","tt2315806",6.4
"20706","tt2316204",6.5
"20707","tt2316411",6.9
"20708","tt2316465",7.6
"20709","tt2316787",7.6
"20710","tt2316801",6.4
"20711","tt2316868",6.1
"20712","tt2317089",7.1
"20713","tt2317090",5.8
"20714","tt2317225",6.1
"20715","tt2317337",7.8
"20716","tt2317379",4.9
"20717","tt2317524",5.4
"20718","tt2318092",6.3
"20719","tt2318268",4.8
"20720","tt2318360",3.7
"20721","tt2318405",6.1
"20722","tt2318440",5.3
"20723","tt2318527",4.8
"20724","tt2318601",6.2
"20725","tt2318625",7.5
"20726","tt2318701",6.5
"20727","tt2319018",4.8
"20728","tt2319580",7
"20729","tt2319760",7
"20730","tt2319797",8.2
"20731","tt2319863",8.1
"20732","tt2320029",7.3
"20733","tt2320073",4.2
"20734","tt2320388",4.1
"20735","tt2321163",6.4
"20736","tt2321249",5.3
"20737","tt2321257",5.4
"20738","tt2321379",6.6
"20739","tt2321405",7.8
"20740","tt2321421",7.9
"20741","tt2321502",6.3
"20742","tt2321513",6.8
"20743","tt2321517",5.4
"20744","tt2321549",6.8
"20745","tt2322420",6.3
"20746","tt2322441",4.1
"20747","tt2322482",7.1
"20748","tt2322517",5.2
"20749","tt2323264",6.5
"20750","tt2323551",7.5
"20751","tt2323723",6.9
"20752","tt2330270",6.5
"20753","tt2330322",6.3
"20754","tt2330458",4.3
"20755","tt2330546",5.5
"20756","tt2330666",3.9
"20757","tt2330866",6.8
"20758","tt2330927",7.2
"20759","tt2330933",5.4
"20760","tt2331143",7.8
"20761","tt2331169",7.2
"20762","tt2331880",6.3
"20763","tt2332514",6.2
"20764","tt2332518",5.4
"20765","tt2332522",6.5
"20766","tt2332523",6.1
"20767","tt2332579",5.8
"20768","tt2332623",4.5
"20769","tt2332707",6.5
"20770","tt2332801",7.1
"20771","tt2332831",5.3
"20772","tt2332865",7
"20773","tt2332881",7.2
"20774","tt2332883",6.8
"20775","tt2333408",6.7
"20776","tt2333598",7.2
"20777","tt2333784",6.1
"20778","tt2333804",6.1
"20779","tt2334593",6.6
"20780","tt2334649",7.5
"20781","tt2334733",5.7
"20782","tt2334779",6.6
"20783","tt2334871",4.4
"20784","tt2334873",7.3
"20785","tt2334879",6.4
"20786","tt2334896",6.8
"20787","tt2335740",5.5
"20788","tt2336259",5.2
"20789","tt2336361",6
"20790","tt2336960",6.9
"20791","tt2337841",5.4
"20792","tt2337981",7.3
"20793","tt2338062",5.2
"20794","tt2338151",8.2
"20795","tt2338424",6.2
"20796","tt2338846",6.2
"20797","tt2338864",6.9
"20798","tt2338874",7.2
"20799","tt2339351",6.1
"20800","tt2339367",6
"20801","tt2339741",4.9
"20802","tt2340650",7.1
"20803","tt2340784",7.1
"20804","tt2341664",4.7
"20805","tt2342207",5.3
"20806","tt2342810",7
"20807","tt2343158",6.3
"20808","tt2343266",7
"20809","tt2343371",6.3
"20810","tt2343380",6.1
"20811","tt2343417",7.1
"20812","tt2343536",5.6
"20813","tt2343549",6.4
"20814","tt2343585",6.2
"20815","tt2343601",7.1
"20816","tt2343617",7
"20817","tt2343621",6.9
"20818","tt2343713",6.1
"20819","tt2343793",6.4
"20820","tt2343847",7
"20821","tt2344672",5.6
"20822","tt2344678",1.7
"20823","tt2345112",6.4
"20824","tt2345561",7.1
"20825","tt2345567",5.9
"20826","tt2345613",3.3
"20827","tt2345721",4.5
"20828","tt2345737",6.4
"20829","tt2345759",5.5
"20830","tt2347134",7.2
"20831","tt2347144",6.3
"20832","tt2347411",6.7
"20833","tt2347497",5.2
"20834","tt2347569",7.4
"20835","tt2388558",7
"20836","tt2388637",6.4
"20837","tt2388705",6.3
"20838","tt2388715",6.5
"20839","tt2388759",5.2
"20840","tt2388856",5
"20841","tt2389120",5.6
"20842","tt2389182",6.7
"20843","tt2389530",7.5
"20844","tt2390237",6.2
"20845","tt2390253",6.8
"20846","tt2390283",6.2
"20847","tt2390301",6
"20848","tt2390361",7.1
"20849","tt2390630",6.3
"20850","tt2390792",6.4
"20851","tt2390962",7.1
"20852","tt2390994",4.6
"20853","tt2391821",5.4
"20854","tt2392326",6.3
"20855","tt2392634",7.2
"20856","tt2392672",6.9
"20857","tt2392830",6.6
"20858","tt2393787",6.1
"20859","tt2393799",5.4
"20860","tt2393805",6.3
"20861","tt2393817",3.7
"20862","tt2393825",7.2
"20863","tt2393827",5.3
"20864","tt2393845",5.9
"20865","tt2394063",6.7
"20866","tt2395129",6.6
"20867","tt2395133",7.4
"20868","tt2395146",6.7
"20869","tt2395199",5.2
"20870","tt2395228",6.6
"20871","tt2395339",4.9
"20872","tt2395385",5.5
"20873","tt2395417",7.4
"20874","tt2395421",6.8
"20875","tt2395427",7.4
"20876","tt2395455",6.5
"20877","tt2395459",7.1
"20878","tt2395970",7.2
"20879","tt2396200",2.3
"20880","tt2396224",8.3
"20881","tt2396226",7.8
"20882","tt2396350",6.7
"20883","tt2396369",5.4
"20884","tt2396436",4.9
"20885","tt2396485",7.3
"20886","tt2396566",7.4
"20887","tt2396690",5.7
"20888","tt2396701",3.9
"20889","tt2396721",5.4
"20890","tt2397471",6.9
"20891","tt2397489",4.1
"20892","tt2397521",6.4
"20893","tt2397535",7.5
"20894","tt2397549",6.2
"20895","tt2398231",6.6
"20896","tt2398241",5.9
"20897","tt2398249",5.5
"20898","tt2399406",4.7
"20899","tt2399533",7.5
"20900","tt2400002",6.4
"20901","tt2400256",6.9
"20902","tt2400275",5.9
"20903","tt2400283",6.9
"20904","tt2400291",7.8
"20905","tt2400314",4.8
"20906","tt2400377",7.8
"20907","tt2400441",7.5
"20908","tt2400463",6.7
"20909","tt2400975",7
"20910","tt2401097",5.6
"20911","tt2401099",7.6
"20912","tt2401181",5.7
"20913","tt2401213",7.3
"20914","tt2401223",7.3
"20915","tt2401621",7.5
"20916","tt2401715",6.1
"20917","tt2401789",2.5
"20918","tt2401807",5
"20919","tt2401866",6.2
"20920","tt2401878",7.3
"20921","tt2402085",5.6
"20922","tt2402091",6.9
"20923","tt2402101",6.2
"20924","tt2402105",6.2
"20925","tt2402157",6.3
"20926","tt2402179",6.6
"20927","tt2402186",7.3
"20928","tt2402200",7.1
"20929","tt2402565",5.7
"20930","tt2402579",6
"20931","tt2402602",6.7
"20932","tt2402603",6.1
"20933","tt2402619",5
"20934","tt2402623",6.6
"20935","tt2402701",4.6
"20936","tt2402927",7.2
"20937","tt2402985",5.4
"20938","tt2403021",5.3
"20939","tt2403029",3.3
"20940","tt2406676",5.7
"20941","tt2406992",5
"20942","tt2407418",6.5
"20943","tt2407712",8.3
"20944","tt2408040",6.5
"20945","tt2408696",4.7
"20946","tt2409300",6.5
"20947","tt2409302",7.2
"20948","tt2409634",5.6
"20949","tt2409818",5.2
"20950","tt2433448",7.5
"20951","tt2434800",4.7
"20952","tt2434988",7.5
"20953","tt2435076",7
"20954","tt2435458",5.4
"20955","tt2435514",2.9
"20956","tt2436046",5.2
"20957","tt2436386",6.4
"20958","tt2436452",5.4
"20959","tt2436516",6.7
"20960","tt2436682",5.8
"20961","tt2437548",5.2
"20962","tt2437712",4.9
"20963","tt2438644",7.2
"20964","tt2438860",6.6
"20965","tt2441982",4.5
"20966","tt2442080",7.5
"20967","tt2442466",6.3
"20968","tt2442488",6.8
"20969","tt2442502",5.4
"20970","tt2443022",4.4
"20971","tt2443822",5.5
"20972","tt2444006",5.3
"20973","tt2444092",4
"20974","tt2444946",7.1
"20975","tt2445178",5.4
"20976","tt2445488",8.3
"20977","tt2445556",7.2
"20978","tt2446042",6
"20979","tt2446192",5.8
"20980","tt2446600",7.9
"20981","tt2446786",6.3
"20982","tt2446980",6.6
"20983","tt2447750",8.3
"20984","tt2447842",5.9
"20985","tt2447934",6.2
"20986","tt2448028",7.4
"20987","tt2449638",4.1
"20988","tt2449810",4.7
"20989","tt2450042",7.2
"20990","tt2450186",6.1
"20991","tt2450258",6.9
"20992","tt2450264",6.6
"20993","tt2450440",5.7
"20994","tt2451550",5.5
"20995","tt2451742",6.5
"20996","tt2452042",7.1
"20997","tt2452200",6.5
"20998","tt2452236",7.6
"20999","tt2452254",6.7
"21000","tt2452352",5.6
"21001","tt2452384",6
"21002","tt2452386",7.3
"21003","tt2452470",5.5
"21004","tt2456536",6.4
"21005","tt2456720",5.2
"21006","tt2457282",7.8
"21007","tt2458106",6.2
"21008","tt2458314",6.6
"21009","tt2458776",7.4
"21010","tt2458820",6
"21011","tt2458988",5.7
"21012","tt2459022",6.3
"21013","tt2459100",7.7
"21014","tt2459156",7.2
"21015","tt2459920",5
"21016","tt2460426",7.5
"21017","tt2460468",6.3
"21018","tt2461034",6.5
"21019","tt2461126",6.4
"21020","tt2461132",5.2
"21021","tt2461150",5.8
"21022","tt2461226",7.4
"21023","tt2461520",5.9
"21024","tt2461908",5.2
"21025","tt2463154",5.7
"21026","tt2463288",6
"21027","tt2463302",6.5
"21028","tt2463512",6.2
"21029","tt2463808",7.3
"21030","tt2464018",6.8
"21031","tt2464486",6.3
"21032","tt2464690",7.1
"21033","tt2464812",6.7
"21034","tt2465140",5.3
"21035","tt2465146",5.8
"21036","tt2465578",7.3
"21037","tt2466212",6.5
"21038","tt2466684",7.5
"21039","tt2466830",7.5
"21040","tt2467046",3.1
"21041","tt2467442",7.3
"21042","tt2468638",6.8
"21043","tt2468774",7.1
"21044","tt2468826",6.3
"21045","tt2469760",3.7
"21046","tt2472432",7.1
"21047","tt2473486",7.2
"21048","tt2473510",4.6
"21049","tt2473532",5.7
"21050","tt2473602",6.9
"21051","tt2473624",7.8
